Date,Type,Details,Amount,Units,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.43 ",1.57 ,2457017561,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.46 ",1.60 ,2458123686,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.10 ,-,0.10 ,"3,442.56 ",1.70 ,2460960972,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.59 ",1.73 ,2461786763,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.04 ,-,0.04 ,"3,442.63 ",1.77 ,2462493312,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.07 ,-,0.07 ,"3,442.70 ",1.84 ,2464938252,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.73 ",1.87 ,2465878818,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.76 ",1.90 ,2466621158,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.79 ",1.93 ,2466957117,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.04 ,-,0.04 ,"3,442.83 ",1.97 ,2472032684,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.07 ,-,0.07 ,"3,442.90 ",2.04 ,2472743365,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.93 ",2.07 ,2474685821,CFD,0.00 
26/06/2024 02:47:49,Dividend,SPY/USD,0.03 ,-,0.03 ,"3,442.96 ",2.10 ,2619114544,CFD,0.00 
26/06/2024 03:33:31,Dividend,META/USD,0.08 ,-,0.08 ,"3,443.04 ",2.18 ,2149124237,Stocks,0.00 
27/06/2024 00:37:15,Dividend,GS/USD,0.07 ,-,0.07 ,"3,443.11 ",2.25 ,2427566438,Stocks,0.00 
27/06/2024 00:37:15,Dividend,GS/USD,0.07 ,-,0.07 ,"3,443.18 ",2.32 ,2429249628,Stocks,0.00 
27/06/2024 00:37:15,Dividend,GS/USD,0.07 ,-,0.07 ,"3,443.25 ",2.39 ,2440460711,Stocks,0.00 
27/06/2024 01:08:36,Dividend,SCHD/USD,0.36 ,-,0.36 ,"3,443.61 ",2.75 ,2685290819,CFD,0.00 
28/06/2024 00:28:26,Dividend,NDAQ/USD,0.04 ,-,0.04 ,"3,443.65 ",2.79 ,2497481659,Stocks,0.00 
28/06/2024 00:28:26,Dividend,NDAQ/USD,0.05 ,-,0.05 ,"3,443.70 ",2.84 ,2525896756,Stocks,0.00 
28/06/2024 00:28:26,Dividend,NDAQ/USD,0.04 ,-,0.04 ,"3,443.74 ",2.88 ,2563930544,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.41 ,-,0.41 ,"3,444.15 ",3.29 ,2187166552,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.07 ,-,0.07 ,"3,444.22 ",3.36 ,2394114428,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.07 ,-,0.07 ,"3,444.29 ",3.43 ,2401978540,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.07 ,-,0.07 ,"3,444.36 ",3.50 ,2402997911,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.07 ,-,0.07 ,"3,444.43 ",3.57 ,2404212596,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.14 ,-,0.14 ,"3,444.57 ",3.71 ,2406034831,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.07 ,-,0.07 ,"3,444.64 ",3.78 ,2464938542,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.07 ,-,0.07 ,"3,444.71 ",3.85 ,2482109814,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.23 ,-,0.23 ,"3,444.94 ",4.08 ,2542945587,Stocks,0.00 
01/07/2024 01:08:29,Dividend,KO/USD,0.08 ,-,0.08 ,"3,445.02 ",4.16 ,2556577318,Stocks,0.00 
03/07/2024 00:23:02,Dividend,VICI/USD,0.36 ,-,0.36 ,"3,445.38 ",4.52 ,2650560425,Stocks,0.00 
08/07/2024 14:06:24,Position closed,GEHC/USD,3.08 ,0.039825,3.08 ,"3,448.46 ",7.60 ,2350287677,Stocks,0.00 
08/07/2024 14:06:30,Position closed,GEV/USD,12.91 ,0.073030,12.91 ,"3,461.37 ",20.51 ,2674494929,Stocks,0.00 
08/07/2024 14:12:29,Open Position,PAYO/USD,20.51 ,3.722323,0.00 ,"3,461.37 ",0.00 ,2761963100,Stocks,0.00 
10/07/2024 19:42:54,Position closed,BLK/USD,13.46 ,0.016645,2.90 ,"3,464.27 ",13.46 ,2539738620,Stocks,0.00 
10/07/2024 19:42:54,Position closed,BLK/USD,11.26 ,0.013918,0.73 ,"3,465.00 ",24.72 ,2568120689,Stocks,0.00 
10/07/2024 19:46:35,Position closed,DIS/USD,21.20 ,0.219563,1.20 ,"3,466.20 ",45.92 ,2595787410,Stocks,0.00 
10/07/2024 19:54:56,Position closed,NFLX/USD,14.80 ,0.021798,4.72 ,"3,470.92 ",60.72 ,2573500635,Stocks,0.00 
10/07/2024 19:54:56,Position closed,NFLX/USD,24.72 ,0.036395,4.72 ,"3,475.64 ",85.44 ,2607769185,Stocks,0.00 
10/07/2024 19:55:05,Position closed,GS/USD,14.84 ,0.030960,4.84 ,"3,480.48 ",100.28 ,2440460711,Stocks,0.00 
10/07/2024 19:55:05,Position closed,GS/USD,14.39 ,0.030021,4.39 ,"3,484.87 ",114.67 ,2427566438,Stocks,0.00 
10/07/2024 19:55:05,Position closed,GS/USD,14.02 ,0.029241,4.02 ,"3,488.89 ",128.69 ,2429249628,Stocks,0.00 
10/07/2024 19:56:18,Open Position,NKE/USD,50.00 ,0.689750,0.00 ,"3,488.89 ",78.69 ,2765262144,Stocks,0.00 
10/07/2024 19:56:27,Open Position,MCD/USD,78.69 ,0.314420,0.00 ,"3,488.89 ",0.00 ,2765262213,Stocks,0.00 
12/07/2024 00:15:01,Dividend,MO/USD,0.85 ,-,0.85 ,"3,489.74 ",0.85 ,2610102559,Stocks,0.00 
13/07/2024 00:33:59,Dividend,TSM/USD,0.04 ,-,0.04 ,"3,489.78 ",0.89 ,2385560978,Stocks,0.00 
13/07/2024 00:33:59,Dividend,TSM/USD,0.05 ,-,0.05 ,"3,489.83 ",0.94 ,2410704730,Stocks,0.00 
13/07/2024 00:33:59,Dividend,TSM/USD,0.05 ,-,0.05 ,"3,489.88 ",0.99 ,2422293704,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.04 ,-,0.04 ,"3,489.92 ",1.03 ,2348193684,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.03 ,-,0.03 ,"3,489.95 ",1.06 ,2385562140,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.03 ,-,0.03 ,"3,489.98 ",1.09 ,2394930836,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.04 ,-,0.04 ,"3,490.02 ",1.13 ,2395830103,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.04 ,-,0.04 ,"3,490.06 ",1.17 ,2396798496,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.03 ,-,0.03 ,"3,490.09 ",1.20 ,2397458892,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.03 ,-,0.03 ,"3,490.12 ",1.23 ,2398791812,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.04 ,-,0.04 ,"3,490.16 ",1.27 ,2441660511,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.04 ,-,0.04 ,"3,490.20 ",1.31 ,2476484188,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.12 ,-,0.12 ,"3,490.32 ",1.43 ,2512654576,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.04 ,-,0.04 ,"3,490.36 ",1.47 ,2522815064,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.07 ,-,0.07 ,"3,490.43 ",1.54 ,2579513275,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.06 ,-,0.06 ,"3,490.49 ",1.60 ,2607765706,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.07 ,-,0.07 ,"3,490.56 ",1.67 ,2610207502,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.05 ,-,0.05 ,"3,490.61 ",1.72 ,2627966783,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.04 ,-,0.04 ,"3,490.65 ",1.76 ,2628618525,Stocks,0.00 
15/07/2024 00:23:48,Dividend,O/USD,0.22 ,-,0.22 ,"3,490.87 ",1.98 ,2637401636,Stocks,0.00 
15/07/2024 00:44:28,Dividend,PK/USD,0.21 ,-,0.21 ,"3,491.08 ",2.19 ,2577222575,Stocks,0.00 
15/07/2024 01:36:01,Dividend,WPC/USD,0.37 ,-,0.37 ,"3,491.45 ",2.56 ,2637404782,Stocks,0.00 
17/07/2024 12:56:34,Deposit Conversion Fee,-,0.00 ,-,0.00 ,"3,591.45 ",102.56 ,-,-,0.00 
17/07/2024 12:56:34,Deposit,100.00 USD CreditCard,100.00 ,-,100.00 ,"3,591.45 ",102.56 ,-,-,0.00 
17/07/2024 18:40:46,Open Position,PAYO/USD,22.56 ,4.079566,0.00 ,"3,591.45 ",80.00 ,2771085433,Stocks,0.00 
19/07/2024 13:30:43,Open Position,CRWD/USD,9.98 ,0.170431,0.00 ,"3,591.45 ",70.02 ,2772283822,CFD,0.00 
19/07/2024 16:51:52,Position closed,CRWD/USD,8.11 ,0.170431,(1.87),"3,589.58 ",78.13 ,2772283822,CFD,0.00 
24/07/2024 00:24:21,Dividend,CSCO/USD,0.13 ,-,0.13 ,"3,589.71 ",78.26 ,2522851486,Stocks,0.00 
24/07/2024 14:10:48,Open Position,V/USD,78.26 ,0.305738,0.00 ,"3,589.71 ",0.00 ,2775339526,Stocks,0.00 
25/07/2024 00:03:12,Dividend,GE/USD,0.03 ,-,0.03 ,"3,589.74 ",0.03 ,2347009166,Stocks,0.00 
25/07/2024 00:03:12,Dividend,GE/USD,0.02 ,-,0.02 ,"3,589.76 ",0.05 ,2481201573,Stocks,0.00 
25/07/2024 00:03:12,Dividend,GE/USD,0.02 ,-,0.02 ,"3,589.78 ",0.07 ,2582868291,Stocks,0.00 
25/07/2024 00:03:12,Dividend,GE/USD,0.02 ,-,0.02 ,"3,589.80 ",0.09 ,2685235201,Stocks,0.00 
25/07/2024 01:36:43,Dividend,DIS/USD,0.08 ,-,0.08 ,"3,589.88 ",0.17 ,2595787410,Stocks,0.00 
25/07/2024 10:10:12,Deposit,100.00 USD CreditCard,100.00 ,-,100.00 ,"3,689.88 ",100.17 ,-,-,0.00 
25/07/2024 10:10:12,Deposit Conversion Fee,-,0.00 ,-,0.00 ,"3,689.88 ",100.17 ,-,-,0.00 
25/07/2024 14:55:04,Open Position,NVDA/USD,50.17 ,0.435390,0.00 ,"3,689.88 ",50.00 ,2776676727,Stocks,0.00 
25/07/2024 14:58:20,Open Position,DBK.DE/EUR,31.52 ,2.000000,0.00 ,"3,689.88 ",18.48 ,2776682688,Stocks,0.00 
25/07/2024 14:59:30,Open Position,SBUX/USD,18.48 ,0.248387,0.00 ,"3,689.88 ",0.00 ,2776684832,Stocks,0.00 
30/07/2024 15:50:23,Position closed,PYPL/USD,21.44 ,0.342963,1.14 ,"3,691.02 ",21.44 ,2650568014,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.07 ,-,0.07 ,"3,691.09 ",21.51 ,2347010117,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.07 ,-,0.07 ,"3,691.16 ",21.58 ,2385561957,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.08 ,-,0.08 ,"3,691.24 ",21.66 ,2412988281,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.08 ,-,0.08 ,"3,691.32 ",21.74 ,2414742563,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.07 ,-,0.07 ,"3,691.39 ",21.81 ,2433983029,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.07 ,-,0.07 ,"3,691.46 ",21.88 ,2435744915,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.06 ,-,0.06 ,"3,691.52 ",21.94 ,2482095447,Stocks,0.00 
31/07/2024 01:10:38,Dividend,JPM/USD,0.06 ,-,0.06 ,"3,691.58 ",22.00 ,2483200575,Stocks,0.00 
31/07/2024 19:58:47,Open Position,NVDA/USD,22.00 ,0.188002,0.00 ,"3,691.58 ",0.00 ,2780860114,Stocks,0.00 
01/08/2024 00:13:12,Dividend,T/USD,0.60 ,-,0.60 ,"3,692.18 ",0.60 ,2187160069,Stocks,0.00 
01/08/2024 00:13:12,Dividend,T/USD,0.13 ,-,0.13 ,"3,692.31 ",0.73 ,2347008495,Stocks,0.00 
01/08/2024 00:13:12,Dividend,T/USD,0.12 ,-,0.12 ,"3,692.43 ",0.85 ,2420711848,Stocks,0.00 
01/08/2024 00:13:12,Dividend,T/USD,0.15 ,-,0.15 ,"3,692.58 ",1.00 ,2563930008,Stocks,0.00 
01/08/2024 00:13:12,Dividend,T/USD,0.27 ,-,0.27 ,"3,692.85 ",1.27 ,2714485006,Stocks,0.00 
01/08/2024 00:27:03,Dividend,VZ/USD,0.58 ,-,0.58 ,"3,693.43 ",1.85 ,2610158564,Stocks,0.00 
05/08/2024 15:15:33,Deposit Conversion Fee,-,0.00 ,-,0.00 ,"4,093.43 ",401.85 ,-,-,0.00 
05/08/2024 15:15:33,Deposit,400.00 USD CreditCard,400.00 ,-,400.00 ,"4,093.43 ",401.85 ,-,-,0.00 
05/08/2024 15:44:35,Open Position,NVDA/USD,51.85 ,0.514793,0.00 ,"4,093.43 ",350.00 ,2785426188,Stocks,0.00 
05/08/2024 15:49:17,Open Position,MSFT/USD,50.00 ,0.125634,0.00 ,"4,093.43 ",300.00 ,2785450932,Stocks,0.00 
05/08/2024 15:54:51,Open Position,SPY/USD,49.99 ,0.095952,0.00 ,"4,093.43 ",250.01 ,2785460735,CFD,0.00 
05/08/2024 15:57:47,Open Position,AMZN/USD,50.01 ,0.311647,0.00 ,"4,093.43 ",200.00 ,2785464618,Stocks,0.00 
06/08/2024 16:51:23,Open Position,SOFI/USD,32.40 ,5.000000,0.00 ,"4,093.43 ",167.60 ,2786904812,Stocks,0.00 
06/08/2024 16:51:54,Open Position,INTC/USD,37.60 ,1.881881,0.00 ,"4,093.43 ",130.00 ,2786905006,Stocks,0.00 
07/08/2024 13:30:12,Open Position,TSM/USD,29.99 ,0.185150,0.00 ,"4,093.43 ",100.01 ,2787362940,Stocks,0.00 
09/08/2024 00:54:16,Dividend,BTI/USD,0.75 ,-,0.75 ,"4,094.18 ",100.76 ,2610105431,Stocks,0.00 
12/08/2024 14:40:24,Open Position,SBUX/USD,20.76 ,0.266051,0.00 ,"4,094.18 ",80.00 ,2790363652,Stocks,0.00 
13/08/2024 13:48:21,Position closed,WPC/USD,28.05 ,0.496542,0.05 ,"4,094.23 ",108.05 ,2637404782,Stocks,0.00 
13/08/2024 13:50:11,Open Position,INTC/USD,20.01 ,1.000000,0.00 ,"4,094.23 ",88.04 ,2790786098,Stocks,0.00 
13/08/2024 14:14:29,Open Position,CMG/USD,9.98 ,0.206885,0.00 ,"4,094.23 ",78.06 ,2790869325,CFD,0.00 
13/08/2024 14:24:59,Position closed,CMG/USD,9.75 ,0.206885,(0.23),"4,094.00 ",87.81 ,2790869325,CFD,0.00 
13/08/2024 14:40:11,Open Position,CMG/USD,49.41 ,1.000000,0.00 ,"4,094.00 ",38.40 ,2790903453,Stocks,0.00 
14/08/2024 11:50:23,Open Position,TUI1.DE/EUR,38.37 ,6.111844,0.00 ,"4,094.00 ",0.03 ,2791307823,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.04 ,-,0.04 ,"4,094.04 ",0.07 ,2348193684,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.03 ,-,0.03 ,"4,094.07 ",0.10 ,2385562140,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.03 ,-,0.03 ,"4,094.10 ",0.13 ,2394930836,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.04 ,-,0.04 ,"4,094.14 ",0.17 ,2395830103,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.04 ,-,0.04 ,"4,094.18 ",0.21 ,2396798496,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.03 ,-,0.03 ,"4,094.21 ",0.24 ,2397458892,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.03 ,-,0.03 ,"4,094.24 ",0.27 ,2398791812,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.04 ,-,0.04 ,"4,094.28 ",0.31 ,2441660511,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.04 ,-,0.04 ,"4,094.32 ",0.35 ,2476484188,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.12 ,-,0.12 ,"4,094.44 ",0.47 ,2512654576,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.04 ,-,0.04 ,"4,094.48 ",0.51 ,2522815064,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.07 ,-,0.07 ,"4,094.55 ",0.58 ,2579513275,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.06 ,-,0.06 ,"4,094.61 ",0.64 ,2607765706,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.07 ,-,0.07 ,"4,094.68 ",0.71 ,2610207502,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.05 ,-,0.05 ,"4,094.73 ",0.76 ,2627966783,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.04 ,-,0.04 ,"4,094.77 ",0.80 ,2628618525,Stocks,0.00 
15/08/2024 01:23:17,Dividend,O/USD,0.22 ,-,0.22 ,"4,094.99 ",1.02 ,2637401636,Stocks,0.00 
15/08/2024 02:30:45,Dividend,AAPL/USD,0.06 ,-,0.06 ,"4,095.05 ",1.08 ,2149086741,Stocks,0.00 
15/08/2024 02:30:45,Dividend,AAPL/USD,0.04 ,-,0.04 ,"4,095.09 ",1.12 ,2155709084,Stocks,0.00 
15/08/2024 02:30:45,Dividend,AAPL/USD,0.07 ,-,0.07 ,"4,095.16 ",1.19 ,2187159742,Stocks,0.00 
15/08/2024 02:30:45,Dividend,AAPL/USD,0.04 ,-,0.04 ,"4,095.20 ",1.23 ,2347008762,Stocks,0.00 
15/08/2024 02:30:46,Dividend,AAPL/USD,0.01 ,-,0.01 ,"4,095.21 ",1.24 ,2443110647,Stocks,0.00 
15/08/2024 02:30:46,Dividend,AAPL/USD,0.05 ,-,0.05 ,"4,095.26 ",1.29 ,2648808799,Stocks,0.00 
